
  _real,_time |   _totl,_time |   missn,_time |   timer,_time |   _zulu,_time |   local,_time |   hobbs,_time |   SLprs,_inHG |   SLtmp,_degC |   _wind,speed |   _wind,__dir |   __trb,_locl |   _prec,_locl |   _hail,_locl |   AMprs,_inHG |   AMtmp,_degC |   LEtmp,_degC |   _dens,ratio |   ____A,_ktas |   ____Q,__psf |   gravi,_fts2 |   __lat,__deg |   __lon,__deg |   __alt,ftmsl |   __alt,ftagl |   ___on,runwy |   __alt,__ind |   __lat,south |   __lon,_west | 
   1127.62036 |    1115.69910 |    1115.69910 |       0.00000 |      18.62446 |      13.62446 |     424.20731 |      29.92000 |      15.05142 |       0.00000 |     231.34019 |       0.00000 |       0.00000 |       0.00000 |       3.62173 |     -56.44858 |     -28.06100 |       0.16099 |     573.58441 |     117.55090 |      31.99612 |     -35.41249 |     -72.30148 |   49143.22266 |   47910.14844 |       0.00000 |   49142.98047 |     -37.00000 |     -74.00000 | 
   1128.62036 |    1116.69922 |    1116.69922 |       0.00000 |      18.62473 |      13.62472 |     424.20731 |      29.92000 |      15.05142 |       0.00000 |     231.34019 |       0.00000 |       0.00000 |       0.00000 |       3.61948 |     -56.44858 |     -28.00232 |       0.16089 |     573.58441 |     117.72529 |      31.99609 |     -35.41048 |     -72.30057 |   49153.82812 |   48109.00781 |       0.00000 |   49153.63672 |     -37.00000 |     -74.00000 | 
   1129.62036 |    1117.69934 |    1117.69934 |       0.00000 |      18.62498 |      13.62498 |     424.20731 |      29.92000 |      15.05142 |       0.00000 |     231.34019 |       0.00000 |       0.00000 |       0.00000 |       3.61807 |     -56.44858 |     -27.91223 |       0.16082 |     573.58441 |     118.05169 |      31.99607 |     -35.40847 |     -72.29964 |   49160.44141 |   48290.26172 |       0.00000 |   49160.32031 |     -37.00000 |     -74.00000 | 
   1130.62170 |    1118.70093 |    1118.70093 |       0.00000 |      18.62525 |      13.62525 |     424.20731 |      29.92000 |      15.05142 |       0.00000 |     231.34019 |       0.00000 |       0.00000 |       0.00000 |       3.61740 |     -56.44858 |     -27.83165 |       0.16079 |     573.58441 |     118.36316 |      31.99607 |     -35.40646 |     -72.29873 |   49163.59766 |   48449.66797 |       0.00000 |   49163.52734 |     -37.00000 |     -74.00000 | 
   1131.62158 |    1119.70093 |    1119.70093 |       0.00000 |      18.62551 |      13.62551 |     424.20731 |      29.92000 |      15.05142 |       0.00000 |     231.34019 |       0.00000 |       0.00000 |       0.00000 |       3.61727 |     -56.44858 |     -27.77386 |       0.16079 |     573.58441 |     118.59444 |      31.99607 |     -35.40444 |     -72.29781 |   49164.14062 |   48569.71484 |       0.00000 |   49164.09766 |     -37.00000 |     -74.00000 | 
   1132.62158 |    1120.70142 |    1120.70142 |       0.00000 |      18.62577 |      13.62577 |     424.20731 |      29.92000 |      15.05142 |       0.00000 |     231.34019 |       0.00000 |       0.00000 |       0.00000 |       3.61731 |     -56.44858 |     -27.73927 |       0.16079 |     573.58441 |     118.73984 |      31.99607 |     -35.40242 |     -72.29691 |   49163.94141 |   48698.14062 |       0.00000 |   49163.90234 |     -37.00000 |     -74.00000 | 
   1133.62158 |    1121.70129 |    1121.70129 |       0.00000 |      18.62603 |      13.62603 |     424.20731 |      29.92000 |      15.05142 |       0.00000 |     231.34019 |       0.00000 |       0.00000 |       0.00000 |       3.61759 |     -56.44858 |     -27.67928 |       0.16080 |     573.58441 |     118.99747 |      31.99607 |     -35.40040 |     -72.29600 |   49162.62500 |   48824.79297 |       0.00000 |   49162.61719 |     -37.00000 |     -74.00000 | 
   1134.62158 |    1122.70154 |    1122.70154 |       0.00000 |      18.62629 |      13.62629 |     424.20731 |      29.92000 |      15.05142 |       0.00000 |     231.34019 |       0.00000 |       0.00000 |       0.00000 |       3.61810 |     -56.44858 |     -27.63379 |       0.16083 |     573.58441 |     119.20189 |      31.99607 |     -35.39837 |     -72.29509 |   49160.17188 |   48840.40234 |       0.00000 |   49160.17969 |     -37.00000 |     -74.00000 | 
   1135.62158 |    1123.70203 |    1123.70203 |       0.00000 |      18.62655 |      13.62655 |     424.20731 |      29.92000 |      15.05142 |       0.00000 |     231.34019 |       0.00000 |       0.00000 |       0.00000 |       3.61869 |     -56.44858 |     -27.60113 |       0.16085 |     573.58441 |     119.35607 |      31.99608 |     -35.39635 |     -72.29418 |   49157.39453 |   48772.35156 |       0.00000 |   49157.39844 |     -37.00000 |     -74.00000 | 
   1136.62158 |    1124.70215 |    1124.70215 |       0.00000 |      18.62681 |      13.62681 |     424.20731 |      29.92000 |      15.05142 |       0.00000 |     231.34019 |       0.00000 |       0.00000 |       0.00000 |       3.61941 |     -56.44858 |     -27.53183 |       0.16088 |     573.58441 |     119.66924 |      31.99609 |     -35.39432 |     -72.29328 |   49153.96094 |   48819.19141 |       0.00000 |   49153.99219 |     -37.00000 |     -74.00000 | 
   1137.62183 |    1125.70264 |    1125.70264 |       0.00000 |      18.62707 |      13.62707 |     424.20731 |      29.92000 |      15.05142 |       0.00000 |     231.34019 |       0.00000 |       0.00000 |       0.00000 |       3.62041 |     -56.44858 |     -27.49104 |       0.16093 |     573.58441 |     119.86696 |      31.99611 |     -35.39228 |     -72.29237 |   49149.19922 |   49119.21875 |       0.00000 |   49149.23438 |     -37.00000 |     -74.00000 | 
   1138.62146 |    1126.70190 |    1126.70190 |       0.00000 |      18.62733 |      13.62733 |     424.20731 |      29.92000 |      15.05142 |       0.00000 |     231.34019 |       0.00000 |       0.00000 |       0.00000 |       3.62119 |     -56.44858 |     -27.51891 |       0.16096 |     573.58441 |     119.77029 |      31.99612 |     -35.39025 |     -72.29147 |   49145.57422 |   49092.20312 |       0.00000 |   49145.56641 |     -37.00000 |     -74.00000 | 
   1139.62146 |    1127.70264 |    1127.70264 |       0.00000 |      18.62759 |      13.62759 |     424.20731 |      29.92000 |      15.05142 |       0.00000 |     231.34019 |       0.00000 |       0.00000 |       0.00000 |       3.62110 |     -56.44858 |     -27.64661 |       0.16096 |     573.58441 |     119.23466 |      31.99612 |     -35.38822 |     -72.29058 |   49146.06641 |   49077.17578 |       0.00000 |   49145.96875 |     -37.00000 |     -74.00000 | 
   1140.62146 |    1128.70288 |    1128.70288 |       0.00000 |      18.62785 |      13.62785 |     424.20731 |      29.92000 |      15.05142 |       0.00000 |     231.34019 |       0.00000 |       0.00000 |       0.00000 |       3.61990 |     -56.44858 |     -27.76398 |       0.16091 |     573.58441 |     118.71385 |      31.99610 |     -35.38619 |     -72.28969 |   49151.81250 |   49068.71094 |       0.00000 |   49151.64453 |     -37.00000 |     -74.00000 | 
   1141.62158 |    1129.70251 |    1129.70251 |       0.00000 |      18.62811 |      13.62811 |     424.20731 |      29.92000 |      15.05142 |       0.00000 |     231.34019 |       0.00000 |       0.00000 |       0.00000 |       3.61795 |     -56.44858 |     -27.88747 |       0.16082 |     573.58441 |     118.13137 |      31.99607 |     -35.38417 |     -72.28881 |   49161.12891 |   48959.28906 |       0.00000 |   49160.89062 |     -37.00000 |     -74.00000 | 
   1142.62158 |    1130.70264 |    1130.70264 |       0.00000 |      18.62837 |      13.62837 |     424.20731 |      29.92000 |      15.05142 |       0.00000 |     231.34019 |       0.00000 |       0.00000 |       0.00000 |       3.61474 |     -56.44858 |     -28.13566 |       0.16068 |     573.58441 |     116.99660 |      31.99602 |     -35.38215 |     -72.28793 |   49176.47266 |   48834.26172 |       0.00000 |   49176.10938 |     -37.00000 |     -74.00000 | 
   1143.62134 |    1131.70276 |    1131.70276 |       0.00000 |      18.62863 |      13.62863 |     424.20731 |      29.92000 |      15.05142 |       0.00000 |     231.34019 |       0.00000 |       0.00000 |       0.00000 |       3.61013 |     -56.44858 |     -28.31349 |       0.16047 |     573.58441 |     116.12245 |      31.99596 |     -35.38013 |     -72.28707 |   49198.34766 |   48686.71484 |       0.00000 |   49197.91406 |     -37.00000 |     -74.00000 | 
   1144.62134 |    1132.70227 |    1132.70227 |       0.00000 |      18.62889 |      13.62889 |     424.20731 |      29.92000 |      15.05142 |       0.00000 |     231.34019 |       0.00000 |       0.00000 |       0.00000 |       3.60495 |     -56.44858 |     -28.45588 |       0.16024 |     573.58441 |     115.36174 |      31.99588 |     -35.37813 |     -72.28621 |   49222.92969 |   48497.30078 |       0.00000 |   49222.45312 |     -37.00000 |     -74.00000 | 
   1145.62134 |    1133.70178 |    1133.70178 |       0.00000 |      18.62915 |      13.62915 |     424.20731 |      29.92000 |      15.05142 |       0.00000 |     231.34019 |       0.00000 |       0.00000 |       0.00000 |       3.59880 |     -56.44858 |     -28.68423 |       0.15997 |     573.58441 |     114.22777 |      31.99579 |     -35.37613 |     -72.28536 |   49252.11719 |   48296.00391 |       0.00000 |   49251.54297 |     -37.00000 |     -74.00000 | 
   1146.62134 |    1134.70142 |    1134.70142 |       0.00000 |      18.62941 |      13.62941 |     424.20731 |      29.92000 |      15.05142 |       0.00000 |     231.34019 |       0.00000 |       0.00000 |       0.00000 |       3.59190 |     -56.44858 |     -28.82639 |       0.15966 |     573.58441 |     113.42974 |      31.99569 |     -35.37413 |     -72.28452 |   49284.82422 |   48150.27734 |       0.00000 |   49284.22656 |     -37.00000 |     -74.00000 | 
   1147.62134 |    1135.70178 |    1135.70178 |       0.00000 |      18.62967 |      13.62967 |     424.20731 |      29.92000 |      15.05142 |       0.00000 |     231.34019 |       0.00000 |       0.00000 |       0.00000 |       3.58476 |     -56.44858 |     -28.97515 |       0.15934 |     573.58441 |     112.58876 |      31.99559 |     -35.37214 |     -72.28367 |   49318.66797 |   48043.68359 |       0.00000 |   49318.04297 |     -37.00000 |     -74.00000 | 
   1148.62146 |    1136.70154 |    1136.70154 |       0.00000 |      18.62993 |      13.62993 |     424.20731 |      29.92000 |      15.05142 |       0.00000 |     231.34019 |       0.00000 |       0.00000 |       0.00000 |       3.57702 |     -56.44858 |     -29.16900 |       0.15900 |     573.58441 |     111.55634 |      31.99548 |     -35.37016 |     -72.28283 |   49355.33203 |   47914.94141 |       0.00000 |   49354.65234 |     -37.00000 |     -74.00000 | 
   1149.62134 |    1137.70117 |    1137.70117 |       0.00000 |      18.63019 |      13.63019 |     424.20731 |      29.92000 |      15.05142 |       0.00000 |     231.34019 |       0.00000 |       0.00000 |       0.00000 |       3.56890 |     -56.44858 |     -29.32948 |       0.15864 |     573.58441 |     110.64645 |      31.99536 |     -35.36818 |     -72.28200 |   49393.82812 |   47905.12891 |       0.00000 |   49393.12891 |     -37.00000 |     -74.00000 | 
   1150.62146 |    1138.70154 |    1138.70154 |       0.00000 |      18.63045 |      13.63045 |     424.20731 |      29.92000 |      15.05142 |       0.00000 |     231.34019 |       0.00000 |       0.00000 |       0.00000 |       3.56046 |     -56.44858 |     -29.48203 |       0.15826 |     573.58441 |     109.76863 |      31.99524 |     -35.36620 |     -72.28117 |   49433.76562 |   47957.75000 |       0.00000 |   49433.05469 |     -37.00000 |     -74.00000 | 
   1151.62134 |    1139.70166 |    1139.70166 |       0.00000 |      18.63071 |      13.63071 |     424.20731 |      29.92000 |      15.05142 |       0.00000 |     231.34019 |       0.00000 |       0.00000 |       0.00000 |       3.55201 |     -56.44858 |     -29.64042 |       0.15789 |     573.58441 |     108.85778 |      31.99512 |     -35.36423 |     -72.28033 |   49473.78906 |   47975.65234 |       0.00000 |   49473.06641 |     -37.00000 |     -74.00000 | 
   1152.62122 |    1140.70105 |    1140.70105 |       0.00000 |      18.63098 |      13.63097 |     424.20731 |      29.92000 |      15.05142 |       0.00000 |     231.34019 |       0.00000 |       0.00000 |       0.00000 |       3.54311 |     -56.44858 |     -29.84283 |       0.15749 |     573.58441 |     107.76885 |      31.99499 |     -35.36227 |     -72.27952 |   49515.98047 |   48007.75391 |       0.00000 |   49515.21875 |     -37.00000 |     -74.00000 | 
   1153.61804 |    1140.92957 |    1140.92957 |       0.00000 |      18.63103 |      13.63104 |     424.20731 |      29.92000 |      15.05142 |       0.00000 |     231.34019 |       0.00000 |       0.00000 |       0.00000 |       3.54126 |     -56.44858 |     -29.87578 |       0.15741 |     573.58441 |     107.57245 |      31.99496 |     -35.36183 |     -72.27933 |   49525.10547 |   47983.77344 |       0.00000 |   49523.96875 |     -36.00000 |     -74.00000 | 
   1154.61560 |    1141.94409 |    1141.94409 |       0.00000 |      18.63130 |      13.63130 |     424.20731 |      29.92000 |      15.05142 |       0.00000 |     231.34019 |       0.00000 |       0.00000 |       0.00000 |       3.53197 |     -56.44858 |     -30.04138 |       0.15700 |     573.58441 |     106.62566 |      31.99483 |     -35.35985 |     -72.27850 |   49568.85156 |   48065.26953 |       0.00000 |   49567.94531 |     -36.00000 |     -74.00000 | 
   1155.60767 |    1142.94604 |    1142.94604 |       0.00000 |      18.63155 |      13.63155 |     424.20731 |      29.92000 |      15.05142 |       0.00000 |     231.34019 |       0.00000 |       0.00000 |       0.00000 |       3.52284 |     -56.44858 |     -30.16222 |       0.15659 |     573.58441 |     105.87209 |      31.99470 |     -35.35789 |     -72.27769 |   49611.92188 |   48217.92188 |       0.00000 |   49611.18359 |     -36.00000 |     -74.00000 | 
   1156.60767 |    1143.94592 |    1143.94592 |       0.00000 |      18.63181 |      13.63181 |     424.20731 |      29.92000 |      15.05142 |       0.00000 |     231.34019 |       0.00000 |       0.00000 |       0.00000 |       3.51430 |     -56.44858 |     -30.27227 |       0.15621 |     573.58441 |     105.16576 |      31.99457 |     -35.35595 |     -72.27687 |   49652.29688 |   48354.77344 |       0.00000 |   49651.58594 |     -36.00000 |     -74.00000 | 
   1157.60767 |    1144.94592 |    1144.94592 |       0.00000 |      18.63207 |      13.63208 |     424.20731 |      29.92000 |      15.05142 |       0.00000 |     231.34019 |       0.00000 |       0.00000 |       0.00000 |       3.50574 |     -56.44858 |     -30.44176 |       0.15583 |     573.58441 |     104.23326 |      31.99445 |     -35.35402 |     -72.27606 |   49692.85938 |   48314.95703 |       0.00000 |   49692.14062 |     -36.00000 |     -74.00000 | 
   1158.60767 |    1145.94580 |    1145.94580 |       0.00000 |      18.63234 |      13.63234 |     424.20731 |      29.92000 |      15.05142 |       0.00000 |     231.34019 |       0.00000 |       0.00000 |       0.00000 |       3.49746 |     -56.44858 |     -30.52353 |       0.15546 |     573.58441 |     103.66291 |      31.99433 |     -35.35208 |     -72.27525 |   49731.99609 |   48297.82031 |       0.00000 |   49731.33203 |     -36.00000 |     -74.00000 | 
   1159.60767 |    1146.94604 |    1146.94604 |       0.00000 |      18.63260 |      13.63260 |     424.20731 |      29.92000 |      15.05142 |       0.00000 |     231.34019 |       0.00000 |       0.00000 |       0.00000 |       3.48969 |     -56.44858 |     -30.64634 |       0.15512 |     573.58441 |     102.93960 |      31.99422 |     -35.35015 |     -72.27444 |   49768.78125 |   48284.37891 |       0.00000 |   49768.13281 |     -36.00000 |     -74.00000 | 
   1160.60767 |    1147.94629 |    1147.94629 |       0.00000 |      18.63286 |      13.63286 |     424.20731 |      29.92000 |      15.05142 |       0.00000 |     231.34019 |       0.00000 |       0.00000 |       0.00000 |       3.48211 |     -56.44858 |     -30.76154 |       0.15478 |     573.58441 |     102.25988 |      31.99411 |     -35.34822 |     -72.27363 |   49804.61328 |   48308.67969 |       0.00000 |   49803.98828 |     -36.00000 |     -74.00000 | 
   1161.60767 |    1148.94690 |    1148.94690 |       0.00000 |      18.63312 |      13.63312 |     424.20731 |      29.92000 |      15.05142 |       0.00000 |     231.34019 |       0.00000 |       0.00000 |       0.00000 |       3.47499 |     -56.44858 |     -30.84349 |       0.15446 |     573.58441 |     101.72605 |      31.99401 |     -35.34630 |     -72.27281 |   49838.26953 |   48380.59375 |       0.00000 |   49837.68750 |     -36.00000 |     -74.00000 | 
   1162.60767 |    1149.94714 |    1149.94714 |       0.00000 |      18.63338 |      13.63338 |     424.20731 |      29.92000 |      15.05142 |       0.00000 |     231.34019 |       0.00000 |       0.00000 |       0.00000 |       3.46838 |     -56.44858 |     -30.94072 |       0.15417 |     573.58441 |     101.14513 |      31.99391 |     -35.34439 |     -72.27200 |   49869.55859 |   48446.53906 |       0.00000 |   49869.00781 |     -36.00000 |     -74.00000 | 
   1163.60767 |    1150.94751 |    1150.94751 |       0.00000 |      18.63364 |      13.63364 |     424.20731 |      29.92000 |      15.05142 |       0.00000 |     231.34019 |       0.00000 |       0.00000 |       0.00000 |       3.46206 |     -56.44858 |     -31.04941 |       0.15389 |     573.58441 |     100.53107 |      31.99382 |     -35.34247 |     -72.27119 |   49899.45312 |   48523.37500 |       0.00000 |   49898.92578 |     -36.00000 |     -74.00000 | 
   1164.60767 |    1151.94788 |    1151.94788 |       0.00000 |      18.63390 |      13.63390 |     424.20731 |      29.92000 |      15.05142 |       0.00000 |     231.34019 |       0.00000 |       0.00000 |       0.00000 |       3.45608 |     -56.44858 |     -31.14292 |       0.15362 |     573.58441 |      99.98829 |      31.99373 |     -35.34056 |     -72.27039 |   49927.74609 |   48678.75391 |       0.00000 |   49927.24219 |     -36.00000 |     -74.00000 | 
   1165.60767 |    1152.94763 |    1152.94763 |       0.00000 |      18.63416 |      13.63416 |     424.20731 |      29.92000 |      15.05142 |       0.00000 |     231.34019 |       0.00000 |       0.00000 |       0.00000 |       3.45044 |     -56.44858 |     -31.24478 |       0.15337 |     573.58441 |      99.42287 |      31.99365 |     -35.33865 |     -72.26958 |   49954.38672 |   48787.93750 |       0.00000 |   49953.90625 |     -36.00000 |     -74.00000 | 
   1166.60767 |    1153.94763 |    1153.94763 |       0.00000 |      18.63442 |      13.63442 |     424.20731 |      29.92000 |      15.05142 |       0.00000 |     231.34019 |       0.00000 |       0.00000 |       0.00000 |       3.44508 |     -56.44858 |     -31.34533 |       0.15314 |     573.58441 |      98.87347 |      31.99358 |     -35.33675 |     -72.26877 |   49979.74219 |   48860.71094 |       0.00000 |   49979.28906 |     -36.00000 |     -74.00000 | 
   1167.60767 |    1154.94763 |    1154.94763 |       0.00000 |      18.63468 |      13.63468 |     424.20731 |      29.92000 |      15.05142 |       0.00000 |     231.34019 |       0.00000 |       0.00000 |       0.00000 |       3.44030 |     -56.44858 |     -31.45169 |       0.15292 |     573.58441 |      98.31495 |      31.99350 |     -35.33485 |     -72.26797 |   50003.59375 |   48916.21875 |       0.00000 |   50003.15625 |     -36.00000 |     -74.00000 | 
   1168.60767 |    1155.94775 |    1155.94775 |       0.00000 |      18.63494 |      13.63494 |     424.20731 |      29.92000 |      15.05142 |       0.00000 |     231.34019 |       0.00000 |       0.00000 |       0.00000 |       3.43723 |     -56.44858 |     -31.58367 |       0.15279 |     573.58441 |      97.70956 |      31.99343 |     -35.33296 |     -72.26716 |   50027.08594 |   48956.66016 |       0.00000 |   50026.65625 |     -36.00000 |     -74.00000 | 
   1169.60767 |    1156.94824 |    1156.94824 |       0.00000 |      18.63520 |      13.63520 |     424.20731 |      29.92000 |      15.05142 |       0.00000 |     231.34019 |       0.00000 |       0.00000 |       0.00000 |       3.43428 |     -56.44858 |     -31.67168 |       0.15265 |     573.58441 |      97.28269 |      31.99336 |     -35.33107 |     -72.26636 |   50049.59375 |   49058.14453 |       0.00000 |   50049.19141 |     -36.00000 |     -74.00000 | 
   1170.60803 |    1157.94788 |    1157.94788 |       0.00000 |      18.63546 |      13.63546 |     424.20731 |      29.92000 |      15.05142 |       0.00000 |     231.34019 |       0.00000 |       0.00000 |       0.00000 |       3.43159 |     -56.44858 |     -31.76220 |       0.15254 |     573.58441 |      96.84921 |      31.99330 |     -35.32918 |     -72.26556 |   50070.15234 |   49220.91016 |       0.00000 |   50069.77734 |     -36.00000 |     -74.00000 | 
   1171.60779 |    1158.94775 |    1158.94775 |       0.00000 |      18.63572 |      13.63572 |     424.20731 |      29.92000 |      15.05142 |       0.00000 |     231.34019 |       0.00000 |       0.00000 |       0.00000 |       3.42910 |     -56.44858 |     -31.82269 |       0.15242 |     573.58441 |      96.54865 |      31.99324 |     -35.32730 |     -72.26476 |   50089.16797 |   49396.82812 |       0.00000 |   50088.83594 |     -36.00000 |     -74.00000 | 
   1172.60779 |    1159.94751 |    1159.94751 |       0.00000 |      18.63598 |      13.63598 |     424.20731 |      29.92000 |      15.05142 |       0.00000 |     231.34019 |       0.00000 |       0.00000 |       0.00000 |       3.42720 |     -56.44858 |     -31.80478 |       0.15234 |     573.58441 |      96.56620 |      31.99319 |     -35.32541 |     -72.26396 |   50103.53906 |   49513.50781 |       0.00000 |   50103.30078 |     -36.00000 |     -74.00000 | 
   1173.60791 |    1160.94763 |    1160.94763 |       0.00000 |      18.63624 |      13.63624 |     424.20731 |      29.92000 |      15.05142 |       0.00000 |     231.34019 |       0.00000 |       0.00000 |       0.00000 |       3.42587 |     -56.44858 |     -31.83810 |       0.15228 |     573.58441 |      96.39521 |      31.99317 |     -35.32353 |     -72.26316 |   50113.70703 |   49491.37891 |       0.00000 |   50113.50781 |     -36.00000 |     -74.00000 | 
   1174.60779 |    1161.94788 |    1161.94788 |       0.00000 |      18.63650 |      13.63650 |     424.20731 |      29.92000 |      15.05142 |       0.00000 |     231.34019 |       0.00000 |       0.00000 |       0.00000 |       3.42488 |     -56.44858 |     -31.84063 |       0.15224 |     573.58441 |      96.36250 |      31.99314 |     -35.32165 |     -72.26237 |   50121.19922 |   49506.82812 |       0.00000 |   50121.06641 |     -36.00000 |     -74.00000 | 
   1175.60779 |    1162.94788 |    1162.94788 |       0.00000 |      18.63676 |      13.63676 |     424.20731 |      29.92000 |      15.05142 |       0.00000 |     231.34019 |       0.00000 |       0.00000 |       0.00000 |       3.42459 |     -56.44858 |     -31.76521 |       0.15222 |     573.58441 |      96.65219 |      31.99314 |     -35.31976 |     -72.26157 |   50123.32031 |   49369.15234 |       0.00000 |   50123.30078 |     -36.00000 |     -74.00000 | 
   1176.60779 |    1163.94775 |    1163.94775 |       0.00000 |      18.63702 |      13.63702 |     424.20731 |      29.92000 |      15.05142 |       0.00000 |     231.34019 |       0.00000 |       0.00000 |       0.00000 |       3.42505 |     -56.44858 |     -31.73057 |       0.15224 |     573.58441 |      96.79609 |      31.99314 |     -35.31787 |     -72.26077 |   50119.73047 |   49223.92188 |       0.00000 |   50119.76953 |     -36.00000 |     -74.00000 | 
   1177.61475 |    1164.95532 |    1164.95532 |       0.00000 |      18.63728 |      13.63728 |     424.20731 |      29.92000 |      15.05142 |       0.00000 |     231.34019 |       0.00000 |       0.00000 |       0.00000 |       3.42587 |     -56.44858 |     -31.71468 |       0.15228 |     573.58441 |      96.88359 |      31.99317 |     -35.31597 |     -72.25997 |   50113.41406 |   49256.30859 |       0.00000 |   50113.50000 |     -36.00000 |     -74.00000 | 
   1178.61609 |    1165.95349 |    1165.95349 |       0.00000 |      18.63754 |      13.63754 |     424.20731 |      29.92000 |      15.05142 |       0.00000 |     231.34019 |       0.00000 |       0.00000 |       0.00000 |       3.42713 |     -56.44858 |     -31.65150 |       0.15234 |     573.58441 |      97.17002 |      31.99319 |     -35.31409 |     -72.25918 |   50103.71484 |   49365.92188 |       0.00000 |   50103.88281 |     -36.00000 |     -74.00000 | 
   1179.61169 |    1166.94702 |    1166.94702 |       0.00000 |      18.63777 |      13.63777 |     424.20731 |      29.92000 |      15.05142 |       0.00000 |     231.34019 |       0.00000 |       0.00000 |       0.00000 |       3.42899 |     -56.44858 |     -31.56318 |       0.15242 |     573.58441 |      97.56969 |      31.99324 |     -35.31221 |     -72.25838 |   50089.39844 |   49256.43359 |       0.00000 |   50089.66406 |     -36.00000 |     -74.00000 | 
   1180.60999 |    1167.95093 |    1167.95093 |       0.00000 |      18.63802 |      13.63802 |     424.20731 |      29.92000 |      15.05142 |       0.00000 |     231.34019 |       0.00000 |       0.00000 |       0.00000 |       3.43145 |     -56.44858 |     -31.47616 |       0.15253 |     573.58441 |      97.98016 |      31.99330 |     -35.31030 |     -72.25758 |   50070.56250 |   49122.50000 |       0.00000 |   50070.86328 |     -36.00000 |     -74.00000 | 
   1181.61011 |    1168.95129 |    1168.95129 |       0.00000 |      18.63828 |      13.63828 |     424.20731 |      29.92000 |      15.05142 |       0.00000 |     231.34019 |       0.00000 |       0.00000 |       0.00000 |       3.43438 |     -56.44858 |     -31.38521 |       0.15266 |     573.58441 |      98.42181 |      31.99336 |     -35.30840 |     -72.25678 |   50048.09375 |   48914.96094 |       0.00000 |   50048.45703 |     -36.00000 |     -74.00000 | 
   1182.60315 |    1169.94080 |    1169.94080 |       0.00000 |      18.63853 |      13.63853 |     424.20731 |      29.92000 |      15.05142 |       0.00000 |     231.34019 |       0.00000 |       0.00000 |       0.00000 |       3.43775 |     -56.44858 |     -31.27842 |       0.15281 |     573.58441 |      98.93983 |      31.99344 |     -35.30652 |     -72.25599 |   50022.22656 |   48775.98828 |       0.00000 |   50022.68359 |     -36.00000 |     -74.00000 | 
   1183.59802 |    1170.93933 |    1170.93933 |       0.00000 |      18.63877 |      13.63877 |     424.20731 |      29.92000 |      15.05142 |       0.00000 |     231.34019 |       0.00000 |       0.00000 |       0.00000 |       3.44224 |     -56.44858 |     -31.15618 |       0.15301 |     573.58441 |      99.55025 |      31.99353 |     -35.30462 |     -72.25519 |   49992.28125 |   48777.14453 |       0.00000 |   49992.76953 |     -36.00000 |     -74.00000 | 
   1184.59814 |    1171.93958 |    1171.93958 |       0.00000 |      18.63903 |      13.63903 |     424.20731 |      29.92000 |      15.05142 |       0.00000 |     231.34019 |       0.00000 |       0.00000 |       0.00000 |       3.44935 |     -56.44858 |     -31.02564 |       0.15332 |     573.58441 |     100.27125 |      31.99364 |     -35.30270 |     -72.25439 |   49958.55859 |   48744.20312 |       0.00000 |   49959.10547 |     -36.00000 |     -74.00000 | 
   1185.59827 |    1172.94006 |    1172.94006 |       0.00000 |      18.63929 |      13.63929 |     424.20731 |      29.92000 |      15.05142 |       0.00000 |     231.34019 |       0.00000 |       0.00000 |       0.00000 |       3.45720 |     -56.44858 |     -30.88615 |       0.15367 |     573.58441 |     101.05154 |      31.99375 |     -35.30079 |     -72.25358 |   49921.33594 |   48823.22266 |       0.00000 |   49921.94141 |     -36.00000 |     -74.00000 | 
   1186.59802 |    1173.93945 |    1173.93945 |       0.00000 |      18.63955 |      13.63955 |     424.20731 |      29.92000 |      15.05142 |       0.00000 |     231.34019 |       0.00000 |       0.00000 |       0.00000 |       3.46563 |     -56.44858 |     -30.77486 |       0.15405 |     573.58441 |     101.73820 |      31.99387 |     -35.29887 |     -72.25277 |   49881.38281 |   48681.53906 |       0.00000 |   49882.01172 |     -36.00000 |     -74.00000 | 
   1187.59814 |    1174.93958 |    1174.93958 |       0.00000 |      18.63981 |      13.63981 |     424.20731 |      29.92000 |      15.05142 |       0.00000 |     231.34019 |       0.00000 |       0.00000 |       0.00000 |       3.47513 |     -56.44858 |     -30.45316 |       0.15447 |     573.58441 |     103.31514 |      31.99401 |     -35.29694 |     -72.25196 |   49836.19141 |   48662.29688 |       0.00000 |   49837.03125 |     -36.00000 |     -74.00000 | 
   1188.59827 |    1175.93958 |    1175.93958 |       0.00000 |      18.64007 |      13.64007 |     424.20731 |      29.92000 |      15.05142 |       0.00000 |     231.34019 |       0.00000 |       0.00000 |       0.00000 |       3.48824 |     -56.44858 |     -29.98839 |       0.15505 |     573.58441 |     105.56227 |      31.99420 |     -35.29500 |     -72.25114 |   49773.83594 |   48672.29297 |       0.00000 |   49774.98438 |     -36.00000 |     -74.00000 | 
   1189.59814 |    1176.93909 |    1176.93909 |       0.00000 |      18.64034 |      13.64033 |     424.20731 |      29.92000 |      15.05142 |       0.00000 |     231.34019 |       0.00000 |       0.00000 |       0.00000 |       3.50512 |     -56.44858 |     -29.46054 |       0.15580 |     573.58441 |     108.19532 |      31.99444 |     -35.29305 |     -72.25033 |   49693.59375 |   48495.78125 |       0.00000 |   49695.04688 |     -36.00000 |     -74.00000 | 
